max_P,utility,inertia,reliability,center_0,radius_0,weight_0,center_1,radius_1,weight_1,center_2,radius_2,weight_2
2.222505171687677,1.651617264261551,0.9690909090909088,0.10790000000000005,0.7488060920337074,1.6463186306961386,0.4251897814209758,0.31881367988951675,0.9036079141741085,0.16607139963388082,0.25567128538784434,0.05881361538953827,0.40873881894514336
1.7742021982114717,1.387491370398584,0.8837373737373734,0.3132999999999997,0.7870034448100678,1.9976961905690258,0.37916602742793915,0.6159452479071517,1.0762197924808306,0.11866173893929845,0.2590542212389144,0.059007924648240666,0.5021722336327624
2.0287606855873235,1.5320529140853352,0.9409090909090907,0.19809999999999994,0.39702341347269,1.8723286283966403,0.038056390439223424,0.5764186861538012,1.409868132398945,0.22899591337345554,0.3322919129061549,0.06501386950865114,0.7329476961873211
0.3246539316341676,0.5717677882090982,0.6344444444444449,0.9637,0.7824362009406831,1.9375622292443015,0.3246482331522923,0.2611313504915974,0.8839348637594295,0.2570895857177944,0.2592157699133701,0.05909023798325807,0.41826218112991326
1.5098265927845236,1.2356164532809801,0.8475757575757575,0.4354999999999998,0.7828463000510548,1.9681366514456635,0.3585710628746219,0.11513027325302105,0.9449499999203177,0.14633600756847653,0.25869348974408674,0.05595773270873361,0.49509292955690154
1.6317112708945727,1.3098731524278886,0.853838383838384,0.3768999999999998,0.7829082615444705,1.8950981032332375,0.4250767777519638,0.6324172824737935,1.145669129343492,0.02955494184983602,0.2590642332354045,0.05910986519041492,0.5453682803982002
0.9951892940830581,0.9217044213249911,0.7747474747474747,0.6790999999999999,0.26207075926604695,0.38770076244356655,0.4137858719732687,0.26661317936089923,0.9044919375663669,0.19042148969220943,0.25567128538784434,0.059072592556880084,0.39579263833452183
0.44576397751357805,0.6406273448489783,0.626565656565657,0.9087,0.7555967380797773,1.9600454201390933,0.43888510422989635,0.5336906076529724,1.1752697402408734,0.04692898103805587,0.2589661012184347,0.06527309867448138,0.5141859147320478
0.5067172059011718,0.6743364195653604,0.6083838383838389,0.8816000000000002,0.781584258845275,1.9392216395369775,0.4777414803325844,0.2613714446894991,1.0214727345487906,0.15064709394112477,0.2590747558453173,0.05913149156308242,0.37161142572629086
0.28358295677594336,0.5488149044010785,0.5870707070707077,0.982,0.7815548598238368,1.960364006303491,0.3246464778393415,-0.03533002643887587,1.4006034839297716,0.28752223968026813,0.2601990625725963,0.05900814443057288,0.38783128248039034
2.0922595381860285,1.5724130001207062,0.9733333333333327,0.1673000000000001,0.7803029672762052,1.9261578305094507,0.2662903475256823,0.5267574162247749,0.994882631846436,0.28583657937863377,0.3855524337084108,0.059073032488668575,0.44787307309568386
1.1829195011300648,1.052345942799595,0.7654545454545456,0.5799,0.7557582281090235,1.8809718432125586,0.3733521250697177,0.5877787174895152,1.3020928086591663,0.14208417545572316,0.2589659763600484,0.05907700509572393,0.4845636994745592
2.2642797582757894,1.6802129653716937,0.9762626262626258,0.08590000000000005,0.3965017242145046,1.9444484382443632,0.04259825892465584,0.7298012666615354,1.4168410170538288,0.1747489864121651,0.3322919129061549,0.06500576601100963,0.782652754663179
0.3449960330287224,0.5822161025787496,0.5814141414141422,0.9549,0.7815548598238368,1.960364006303491,0.3246464778393415,-0.04552403107938681,1.4006034839297716,0.28752223968026813,0.2601990625725963,0.05900814443057288,0.38783128248039034
1.4666415615629307,1.2161103581015116,0.838888888888889,0.4506999999999999,0.6335846661734469,1.926417354247289,0.30556295939145695,0.42005479780299143,0.6923165718535047,0.2885347660137105,0.25567128538784434,0.0590736468750107,0.4059022745948326
2.263565543466458,1.6924515175513735,0.9762626262626257,0.08140000000000008,0.8018708227587782,1.6192231085100937,0.2679325795048181,0.22363690110183326,0.6648871214023552,0.356261505417047,0.2591669885664806,0.04418168189578917,0.37580591507813493
1.509139459339343,1.236831759495375,0.8402020202020206,0.43299999999999983,0.7630086307638185,1.934544497980165,0.3395454532035112,0.5314263439264393,0.9178827885408709,0.11378777810217083,0.25869204782541166,0.05907144351122507,0.5466667686943181
1.7686087333835845,1.3751034853904418,0.8888888888888884,0.3242999999999996,0.7828463000510548,1.926607474132697,0.3279532820974155,0.4965162772150651,1.3055093489378884,0.15332116763877668,0.25869348974408674,0.055760254572188264,0.518725550263808
0.6514873745908646,0.754783030026004,0.6484848484848489,0.8177000000000002,0.7824570179767184,1.9358582938380307,0.31641505431302847,0.47575112227914523,0.9036740837620827,0.2505697149137111,0.25923471219482774,0.059090744994170996,0.43301523077326054
2.058855100465179,1.5572547275358632,0.9330303030303029,0.18159999999999987,0.7492192069999185,1.926417354247289,0.4265578824931293,0.4680075797027685,0.884063075589807,0.16554056620670074,0.25567128538784434,0.05946356190925081,0.4079015513001699
